"match_id","series","round_num","entity_id","throw_tick","throw_seconds","throw_clock_time","thrower_steam_id","thrower_name","thrower_side","thrower_team","thrower_x","thrower_y","thrower_z","thrower_area_name","thrower_area_id","grenade_type","grenade_x","grenade_y","grenade_z","grenade_area_name","grenade_area_id","created_at","idx"
"2hwmhm2w",2,11,3009976813792064482,159100,5.984375,"01:50","76561198100798845","Arttub0b","CT","mastermix123",-472.59375,379.09375,225.25,"House","633","Smoke Grenade",-795.78125,-730.34375,34.03125,"Middle","1201","2023-06-05 10:23:13.136708+00",166
"2hwmhm2w",2,9,3023230675496507732,133174,18.5390625,"01:37","76561198821532633","eneshan","CT","mastermix123",192.1875,-588.375,233.375,"SideEntrance","2827","Smoke Grenade",177.3125,-876.625,153,"TSideUpper","2824","2023-06-05 10:23:13.136708+00",167
"2hwmhm2w",2,21,3031970137357183188,304001,2.15625,"00:38","76561198191301766","RONDE","T","mastermix123",-442.28125,873.15625,166.4375,"House","644","Molotov",-77.625,684,84.40625,"House","2643","2023-06-05 10:23:13.136708+00",168
"2hwmhm2w",2,13,3034481975305783361,186565,39.7265625,"01:16","76561198140853900","Stev0se","T","EC Brugge",-1193.3125,-974.03125,111.9375,"Outside","2859","Flashbang",-544.71875,-350.9375,302.75,"Middle","2766","2023-06-05 10:23:13.136708+00",169
"2hwmhm2w",2,30,3055831179778121981,402293,0.484375,"01:55","76561198314392309","n0te","T","mastermix123",-369.34375,-2206.65625,-57.09375,"TSpawn","2742","Smoke Grenade",-536.59375,-146.125,58,"Middle","2881","2023-06-05 10:23:13.136708+00",170
"2hwmhm2w",2,25,3065611887412765262,348197,1.8125,"00:39","76561198037278295","Beruya","T","mastermix123",-1191.90625,715.125,121.3125,"BombsiteA","1652","Smoke Grenade",-973.46875,1154.375,70.25,"BombsiteA","55","2023-06-05 10:23:13.136708+00",171
"2hwmhm2w",2,6,3071194861214551755,93415,1.28125,"00:39","76561198315324300","MAGILA-","T","EC Brugge",-1996.78125,336.59375,157.5625,"BombsiteA","1577","HE Grenade",-1410.15625,1070.125,97.8125,"BackHall","3137","2023-06-05 10:23:13.136708+00",172
"2hwmhm2w",2,13,3104987282979197717,192903,89.2421875,"00:26","76561198140853900","Stev0se","T","EC Brugge",695,-830.75,166.875,"TSideLower","421","Flashbang",696.6875,51.34375,382.46875,"BombsiteB","247","2023-06-05 10:23:13.136708+00",173
"2hwmhm2w",2,24,3127758236071601419,341626,51.25,"01:04","76561198032071879","n0tice","CT","EC Brugge",207.78125,-776.34375,225.71875,"TSideUpper","2826","Flashbang",1433.40625,-946.46875,304.21875,"Ramp","39","2023-06-05 10:23:13.136708+00",174
"2hwmhm2w",2,17,3181738727858827890,239611,9.09375,"01:46","76561198140853900","Stev0se","CT","EC Brugge",678.71875,550.34375,193.4375,"Alley","49","HE Grenade",839.40625,-847.09375,233.03125,"TSideLower","2811","2023-06-05 10:23:13.136708+00",175
"2hwmhm2w",2,19,3183269105388867444,258917,8.0625,"01:47","76561198191301766","RONDE","T","mastermix123",-1065.40625,-804.90625,100.875,"","2514","Smoke Grenade",-697.34375,-665.46875,31.96875,"Middle","1202","2023-06-05 10:23:13.136708+00",176
"2hwmhm2w",2,22,3189817597596005585,313542,42.59375,"01:13","76561198191301766","RONDE","T","mastermix123",-1876.3125,917.71875,173.8125,"","2983","Molotov",-1064.28125,1001.96875,70.71875,"BombsiteA","599","2023-06-05 10:23:13.136708+00",177
"2hwmhm2w",2,29,3196179432367324091,397803,28.421875,"00:12","76561198191301766","RONDE","T","mastermix123",702.96875,770.84375,189.6875,"Alley","2502","HE Grenade",-228.53125,1167.46875,198.6875,"CTSpawn","2038","2023-06-05 10:23:13.136708+00",178
"2hwmhm2w",2,20,3200746965591704634,275143,9.21875,"01:46","76561198032071879","n0tice","CT","EC Brugge",638.03125,521.9375,190.125,"Alley","665","HE Grenade",864.59375,-838.625,218.78125,"TSideLower","2811","2023-06-05 10:23:13.136708+00",179
"2hwmhm2w",2,28,3203883831691164098,375508,3.734375,"01:52","76561198037278295","Beruya","T","mastermix123",-631.09375,-2054.15625,-46.03125,"TSpawn","2816","Smoke Grenade",-473.84375,207.25,162.96875,"TopofMid","1926","2023-06-05 10:23:13.136708+00",180
"2hwmhm2w",2,22,3239714097956967601,309262,9.15625,"01:46","76561198821532633","eneshan","T","mastermix123",943.34375,-1322.21875,80.125,"Ruins","1456","Flashbang",1207.375,-441.09375,647.90625,"Ramp","2668","2023-06-05 10:23:13.136708+00",181
"2hwmhm2w",2,17,3241729573481064064,241173,21.296875,"01:34","76561198191301766","RONDE","T","mastermix123",-1965.84375,614.40625,118.84375,"BombsiteA","3","Smoke Grenade",-750.0625,1138.28125,70.28125,"CTSpawn","92","2023-06-05 10:23:13.136708+00",182
"2hwmhm2w",2,17,3299043811027890000,239207,5.9375,"01:50","76561198314392309","n0te","T","mastermix123",-736.21875,-1904.84375,-50.4375,"TSpawn","2609","Flashbang",-748.6875,-974.6875,517.34375,"Middle","1203","2023-06-05 10:23:13.136708+00",183
"2hwmhm2w",2,14,3314952268165228823,202096,7.421875,"01:48","76561198191301766","RONDE","CT","mastermix123",-528.40625,89.46875,214.9375,"TopofMid","172","HE Grenade",-796.96875,-910.78125,41.8125,"Middle","1203","2023-06-05 10:23:13.136708+00",184
"2hwmhm2w",2,5,3351629494739693203,73608,21.3125,"01:34","76561197971923260","simixinho","T","EC Brugge",-1149,-908.3125,107.1875,"Outside","69","HE Grenade",-381.75,-238.90625,98.625,"Middle","47","2023-06-05 10:23:13.136708+00",185
"2hwmhm2w",2,28,3357148893685053875,377808,21.703125,"01:34","76561198100798845","Arttub0b","T","mastermix123",1123.5,-1310.6875,155.1875,"Ruins","719","Flashbang",869.34375,83.1875,532.40625,"BombsiteB","3165","2023-06-05 10:23:13.136708+00",186
"2hwmhm2w",2,15,3362602080334704238,219794,8.6875,"01:47","76561198037278295","Beruya","CT","mastermix123",705.65625,456.15625,193.59375,"Alley","49","Incendiary Grenade",1312.34375,-681.90625,14.4375,"Ramp","39","2023-06-05 10:23:13.136708+00",187
"2hwmhm2w",2,13,3387964454245303640,182632,9,"01:46","76561198821532633","eneshan","CT","mastermix123",643.8125,551.28125,211.71875,"Alley","665","Flashbang",879.03125,-817.90625,209.84375,"TSideLower","2541","2023-06-05 10:23:13.136708+00",188
"2hwmhm2w",2,28,3393641438696745639,377452,18.921875,"01:37","76561198821532633","eneshan","T","mastermix123",1054.0625,-929.71875,77.21875,"TSideLower","2506","Molotov",677.6875,94,247.875,"BombsiteB","3161","2023-06-05 10:23:13.136708+00",189
"2hwmhm2w",2,13,3400339440706759316,194861,104.5390625,"00:11","76561197971923260","simixinho","T","EC Brugge",-1364.0625,361.3125,155.34375,"SideHall","349","Flashbang",-855.09375,974.09375,82.90625,"CTSpawn","2623","2023-06-05 10:23:13.136708+00",190
"2hwmhm2w",2,15,3409624846843190105,223126,1.765625,"00:39","76561198032071879","n0tice","T","EC Brugge",850.1875,-235.875,200.5,"","3285","Smoke Grenade",602,187.03125,132.96875,"BombsiteB","2912","2023-06-05 10:23:13.136708+00",191
"2hwmhm2w",2,4,3485326475713636335,61800,53.046875,"01:02","76561197971923260","simixinho","T","EC Brugge",-1387.84375,408.65625,157.125,"SideHall","349","Smoke Grenade",-1104.59375,1066.25,60.59375,"BombsiteA","2619","2023-06-05 10:23:13.136708+00",192
"2hwmhm2w",2,19,3497021019566868010,262773,38.1875,"01:17","76561198032071879","n0tice","CT","EC Brugge",757.03125,-279.15625,202.8125,"BombsiteB","2919","Incendiary Grenade",1305.1875,-269.59375,112,"Ramp","2683","2023-06-05 10:23:13.136708+00",193
"2hwmhm2w",2,21,3507979148933709395,300927,75.953125,"00:40","76561198314392309","n0te","T","mastermix123",1254.75,-1459.4375,129.375,"Ruins","191","Smoke Grenade",1114.53125,301.25,121.34375,"BombsiteB","2534","2023-06-05 10:23:13.136708+00",194
"2hwmhm2w",2,26,3525300145283528443,356838,18.609375,"01:37","76561198821532633","eneshan","T","mastermix123",1226.125,-525.875,103.9375,"Ramp","257","HE Grenade",1198.78125,925.1875,208.0625,"Alley","50","2023-06-05 10:23:13.136708+00",195
"2hwmhm2w",2,13,3563978113643900539,192935,89.4921875,"00:26","76561198032071879","n0tice","T","EC Brugge",1298.5625,-627.34375,90.25,"Ramp","139","Flashbang",1174.875,17.625,206.875,"","3007","2023-06-05 10:23:13.136708+00",196
"2hwmhm2w",2,16,3568487496149764209,232224,35.765625,"01:20","76561198821532633","eneshan","T","mastermix123",1052.75,-921.40625,103.15625,"TSideLower","2506","Flashbang",761.53125,94.71875,398.78125,"BombsiteB","3161","2023-06-05 10:23:13.136708+00",197
"2hwmhm2w",2,25,3585633533944130979,347587,22,"01:33","76561198037278295","Beruya","T","mastermix123",-1658.84375,766.3125,117.21875,"BombsiteA","21","HE Grenade",-875.71875,1083.8125,66.59375,"CTSpawn","2622","2023-06-05 10:23:13.136708+00",198
"2hwmhm2w",2,21,3586801408371973219,293755,19.921875,"01:36","76561198314392309","n0te","T","mastermix123",-736.21875,-1985.4375,-58.03125,"","2607","Flashbang",-748.84375,-1038.1875,480.40625,"Middle","1203","2023-06-05 10:23:13.136708+00",199
"2hwmhm2w",2,28,3634695687945773469,376108,8.421875,"01:47","76561198032071879","n0tice","CT","EC Brugge",647.28125,551.59375,190.03125,"Alley","665","HE Grenade",854.65625,-845.5,191.21875,"TSideLower","2811","2023-06-05 10:23:13.136708+00",200
"2hwmhm2w",2,1,3645155746129250503,19442,7.484375,"00:33","76561198037278295","Beruya","CT","mastermix123",-428.375,1111.03125,116.6875,"CTSpawn","2758","Flashbang",-1410.375,941.3125,152.4375,"BombsiteA","2","2023-06-05 10:23:13.136708+00",201
"2hwmhm2w",2,22,3654801918056118874,309556,11.453125,"01:44","76561198037278295","Beruya","T","mastermix123",-1301.75,-1108.65625,56.84375,"Outside","81","Flashbang",-771.1875,-772.34375,61.6875,"Middle","82","2023-06-05 10:23:13.136708+00",202
"2hwmhm2w",2,17,3654943876266217529,239551,8.625,"01:47","76561198821532633","eneshan","T","mastermix123",1027.09375,-1187.3125,80.625,"Ruins","8","Flashbang",1224.5625,-475.84375,731.15625,"Ramp","138","2023-06-05 10:23:13.136708+00",203
"2hwmhm2w",2,15,3670086963267809754,220676,15.578125,"01:40","76561198100798845","Arttub0b","CT","mastermix123",1175.875,565.46875,207.625,"BombsiteB","78","Smoke Grenade",1171.78125,-956.96875,5.5,"","2452","2023-06-05 10:23:13.136708+00",204
"2hwmhm2w",2,28,3702966853394517213,377956,22.859375,"01:33","76561198191301766","RONDE","T","mastermix123",-2083.59375,297.0625,157.40625,"MainHall","2852","Smoke Grenade",-934.34375,1133.875,70.8125,"BombsiteA","55","2023-06-05 10:23:13.136708+00",205
"2hwmhm2w",2,15,3712882047819267858,221216,19.796875,"01:36","76561198100798845","Arttub0b","CT","mastermix123",1201.53125,319.8125,218.1875,"BombsiteB","107","Incendiary Grenade",602.125,-594.375,281.53125,"SideEntrance","2798","2023-06-05 10:23:13.136708+00",206
"2hwmhm2w",2,22,3717062746461338574,314846,3.40625,"00:37","76561198037278295","Beruya","T","mastermix123",-1708.4375,586.125,142.1875,"BombsiteA","142","HE Grenade",-615.5,1104.84375,92.34375,"CTSpawn","126","2023-06-05 10:23:13.136708+00",207
"2hwmhm2w",2,15,3720877993166392040,221640,23.109375,"01:32","76561198032071879","n0tice","T","EC Brugge",1219.6875,-645.03125,87.125,"TSideLower","2377","HE Grenade",1230.875,786.53125,224.9375,"Alley","2198","2023-06-05 10:23:13.136708+00",208
"2hwmhm2w",2,17,3732740280805206764,238539,0.71875,"01:55","76561198314392309","n0te","T","mastermix123",-432.59375,-2187.65625,-57.09375,"TSpawn","2742","Smoke Grenade",-508.25,269.5625,162.03125,"TopofMid","73","2023-06-05 10:23:13.136708+00",209
"2hwmhm2w",2,6,3766793372335599242,95363,16.5,"00:24","76561198315324300","MAGILA-","T","EC Brugge",-2002.96875,288.125,159.40625,"MainHall","2852","Flashbang",-1310.15625,932.6875,145.875,"BombsiteA","166","2023-06-05 10:23:13.136708+00",210
"2hwmhm2w",2,5,3796386636739327017,73038,16.859375,"01:39","76561198191301766","RONDE","CT","mastermix123",-1049.8125,-193.21875,173.4375,"SideHall","617","Flashbang",-553.28125,-458.46875,53.40625,"Middle","2766","2023-06-05 10:23:13.136708+00",211
"2hwmhm2w",2,19,3805978991305708719,260929,23.78125,"01:32","76561198314392309","n0te","T","mastermix123",1053.25,-937.125,80.28125,"TSideLower","2506","Molotov",677.375,84.125,241.78125,"BombsiteB","247","2023-06-05 10:23:13.136708+00",212
"2hwmhm2w",2,2,3808512124690471730,33475,64.875,"00:51","76561198314392309","n0te","CT","mastermix123",-196.78125,858.25,135.90625,"House","2847","Smoke Grenade",-10.28125,732.65625,66.5625,"Alley","176","2023-06-05 10:23:13.136708+00",213
"2hwmhm2w",2,3,3815010375150551578,40512,22.625,"01:33","76561198140853900","Stev0se","T","EC Brugge",-1220.6875,-1031.90625,97.8125,"Outside","2859","Smoke Grenade",-553.5625,310.90625,162.03125,"TopofMid","73","2023-06-05 10:23:13.136708+00",214
"2hwmhm2w",2,3,3819413984175862875,39220,12.53125,"01:43","76561198246325048","swiiffter","T","EC Brugge",343.09375,-851.15625,210.875,"TSideUpper","184","Molotov",373.375,-512.875,184.65625,"SideEntrance","52","2023-06-05 10:23:13.136708+00",215
"2hwmhm2w",2,1,3839347152763061516,16072,8.8984375,"01:47","76561197971923260","simixinho","T","EC Brugge",-714.78125,-1857.25,-47.75,"TSpawn","2610","Flashbang",-242.03125,-1068.96875,619.75,"TSideUpper","2545","2023-06-05 10:23:13.136708+00",216
"2hwmhm2w",2,21,3842817557603410577,303023,92.328125,"00:23","76561198037278295","Beruya","T","mastermix123",827.8125,-146.84375,193.34375,"BombsiteB","2699","HE Grenade",1417.6875,923.5625,168.09375,"Alley","182","2023-06-05 10:23:13.136708+00",217
"2hwmhm2w",2,23,3857433633170830762,322201,7.359375,"01:48","76561198315324300","MAGILA-","CT","EC Brugge",-568.21875,25.5,180.46875,"TopofMid","2904","HE Grenade",-742.3125,-751.4375,32.59375,"Middle","1201","2023-06-05 10:23:13.136708+00",218
"2hwmhm2w",2,19,3869157504000638412,262561,36.53125,"01:19","76561198037278295","Beruya","T","mastermix123",1055.09375,-913.03125,81,"TSideLower","2506","Flashbang",918.90625,-75.65625,349.71875,"BombsiteB","3163","2023-06-05 10:23:13.136708+00",219
"2hwmhm2w",2,24,3890217330137175364,335922,6.6875,"01:49","76561198315324300","MAGILA-","CT","EC Brugge",-519.0625,602.9375,224.5625,"House","1897","HE Grenade",-732.71875,-898.09375,35.46875,"Middle","1203","2023-06-05 10:23:13.136708+00",220
"2hwmhm2w",2,6,3924407528145329500,89974,9.046875,"01:46","76561198037278295","Beruya","CT","mastermix123",718,413.71875,193.4375,"BombsiteB","2656","Molotov",1192.28125,-507.3125,38.96875,"Ramp","257","2023-06-05 10:23:13.136708+00",221
"2hwmhm2w",2,3,3925507595560959249,43005,42.1015625,"01:13","76561198140853900","Stev0se","T","EC Brugge",-549.90625,-112.90625,131.21875,"Middle","2881","Molotov",-1554.8125,-205.09375,107,"SideHall","66","2023-06-05 10:23:13.136708+00",222
"2hwmhm2w",2,23,3928533898150750906,322709,11.328125,"01:44","76561197971923260","simixinho","CT","EC Brugge",666.09375,413.90625,196.71875,"BombsiteB","2656","HE Grenade",864.59375,-790.90625,241.4375,"TSideLower","2811","2023-06-05 10:23:13.136708+00",223
"2hwmhm2w",2,13,3935053673158261480,183609,16.6328125,"01:39","76561198246325048","swiiffter","T","EC Brugge",1016.8125,-797.46875,75.34375,"TSideLower","2542","Molotov",1225.5625,-422.375,54.4375,"Ramp","709","2023-06-05 10:23:13.136708+00",224
"2hwmhm2w",2,19,4004772704520634954,261009,24.40625,"01:31","76561197971923260","simixinho","CT","EC Brugge",672.3125,263,195.90625,"BombsiteB","2915","Smoke Grenade",488.28125,-210.875,162.5,"","3156","2023-06-05 10:23:13.136708+00",225
"2hwmhm2w",2,10,4010192102207720385,146829,6.234375,"01:49","76561198246325048","swiiffter","T","EC Brugge",-636.46875,-1793.53125,-59.96875,"TSpawn","221","Flashbang",-756.71875,-947.625,544.0625,"Middle","1203","2023-06-05 10:23:13.136708+00",226
"2hwmhm2w",2,6,4013121247167803080,92208,26.5,"01:29","76561198032071879","n0tice","T","EC Brugge",-1891.3125,884.25,120.71875,"","2983","Flashbang",-1390.125,242.6875,97.78125,"SideHall","1644","2023-06-05 10:23:13.136708+00",227
"2hwmhm2w",2,30,4047702329691123406,408849,51.703125,"01:04","76561198140853900","Stev0se","CT","EC Brugge",658.59375,845.15625,187.03125,"Alley","2092","Smoke Grenade",0,0,0,"Middle","2835","2023-06-05 10:23:13.136708+00",228
"2hwmhm2w",2,22,4047850283526888322,313174,39.71875,"01:16","76561198314392309","n0te","T","mastermix123",-2021.5625,387.125,156.21875,"BombsiteA","2712","Molotov",-862.15625,1163.34375,83.5625,"CTSpawn","2622","2023-06-05 10:23:13.136708+00",229
"2hwmhm2w",2,4,4053557207284051309,56678,13.03125,"01:42","76561198315324300","MAGILA-","T","EC Brugge",-725.40625,-700.40625,102.375,"Middle","1202","HE Grenade",-497.75,450.28125,160.59375,"House","23","2023-06-05 10:23:13.136708+00",230
"2hwmhm2w",2,13,4054407317120656410,191259,76.3984375,"00:39","76561198100798845","Arttub0b","CT","mastermix123",1086.9375,847.28125,192.0625,"Alley","673","Flashbang",1254.1875,-217.96875,537.875,"BombsiteB","2219","2023-06-05 10:23:13.136708+00",231
"2hwmhm2w",2,20,4054437045366944628,279123,40.3125,"01:15","76561198314392309","n0te","T","mastermix123",1052.53125,-926.8125,80.3125,"TSideLower","2506","Molotov",671.15625,89.59375,245.34375,"BombsiteB","3161","2023-06-05 10:23:13.136708+00",232
"2hwmhm2w",2,3,4060773430953276834,49133,1.671875,"00:39","76561197971923260","simixinho","T","EC Brugge",987.71875,-178.15625,193.96875,"BombsiteB","2539","Flashbang",1220.25,605,214.9375,"BombsiteB","78","2023-06-05 10:23:13.136708+00",233
"2hwmhm2w",2,25,4062023263917365485,347245,19.328125,"01:36","76561198315324300","MAGILA-","CT","EC Brugge",-783.21875,1386.40625,142,"","3104","Flashbang",-1304.5,1254.5,110.75,"BackHall","3032","2023-06-05 10:23:13.136708+00",234
"2hwmhm2w",2,5,4078840609986593695,70912,0.25,"01:55","76561198140853900","Stev0se","T","EC Brugge",-575.8125,-2255.75,-61.1875,"TSpawn","2741","Smoke Grenade",-543.3125,193.5,164,"TopofMid","2772","2023-06-05 10:23:13.136708+00",235
"2hwmhm2w",2,28,4109384619981675964,377370,18.28125,"01:37","76561198100798845","Arttub0b","T","mastermix123",1254.75,-1459.40625,129.1875,"Ruins","191","Smoke Grenade",1117.3125,304.59375,121.21875,"BombsiteB","2534","2023-06-05 10:23:13.136708+00",236
"2hwmhm2w",2,8,4114906550590809351,119374,9.765625,"01:46","76561198314392309","n0te","CT","mastermix123",-2098.875,510.875,127.21875,"BombsiteA","2493","HE Grenade",-1801.90625,-514.15625,72.8125,"MainHall","44","2023-06-05 10:23:13.136708+00",237
"2hwmhm2w",2,3,4148891034814313144,37662,0.359375,"01:55","76561197971923260","simixinho","T","EC Brugge",-369.28125,-2202.375,-56.96875,"TSpawn","2742","Smoke Grenade",-514.6875,270.65625,162.03125,"TopofMid","73","2023-06-05 10:23:13.136708+00",238
"2hwmhm2w",2,21,4156028004961237514,301297,78.84375,"00:37","76561198314392309","n0te","T","mastermix123",1251.09375,-1465.6875,127.125,"Ruins","191","Smoke Grenade",700.75,453.0625,127.96875,"Alley","49","2023-06-05 10:23:13.136708+00",239
"2hwmhm2w",2,5,4169037773855041064,72058,9.203125,"01:46","76561198191301766","RONDE","CT","mastermix123",-537.34375,-190.0625,123.40625,"Middle","7","Incendiary Grenade",-915.15625,-677.53125,39.59375,"","155","2023-06-05 10:23:13.136708+00",240
"2hwmhm2w",2,15,4172149936476922321,223302,3.140625,"00:37","76561198191301766","RONDE","CT","mastermix123",236.09375,797.09375,179.625,"Alley","76","Flashbang",766.03125,1236.3125,607.09375,"Alley","33","2023-06-05 10:23:13.136708+00",241
"2hwmhm2w",2,22,4179836408426577770,312388,33.578125,"01:22","76561198140853900","Stev0se","CT","EC Brugge",-1350.4375,14.375,166.5625,"SideHall","59","Flashbang",-1418.0625,533.40625,96.96875,"BombsiteA","2908","2023-06-05 10:23:13.136708+00",242
"2hwmhm2w",2,27,4190253866496210522,367191,8.765625,"01:47","76561198821532633","eneshan","T","mastermix123",1014.59375,-1303.59375,85.21875,"Ruins","2751","Flashbang",1117.28125,-709.1875,251.8125,"TSideLower","264","2023-06-05 10:23:13.136708+00",243
"2hwmhm2w",2,23,4261125298251301805,327171,46.1875,"01:09","76561198100798845","Arttub0b","T","mastermix123",1249.46875,-1460.96875,130.875,"Ruins","191","Smoke Grenade",681.53125,438.03125,126.3125,"Alley","49","2023-06-05 10:23:13.136708+00",244
"2hwmhm2w",2,19,4287520431452888102,260937,23.84375,"01:32","76561198821532633","eneshan","T","mastermix123",181.8125,-626.5,227.6875,"SideEntrance","2827","Flashbang",369.65625,-178.40625,158.4375,"","3156","2023-06-05 10:23:13.136708+00",245
"2hwmhm2w",2,26,4306894206376308715,357706,25.390625,"01:30","76561198037278295","Beruya","T","mastermix123",1260.53125,444.1875,194.96875,"BombsiteB","51","Incendiary Grenade",423.34375,-4.75,156.9375,"SideEntrance","6","2023-06-05 10:23:13.136708+00",246
"2hwmhm2w",2,19,4327664261042546029,259239,10.578125,"01:45","76561198314392309","n0te","T","mastermix123",-726.09375,-1914.5,-53.0625,"TSpawn","2609","Flashbang",-220.0625,-1106.6875,474.6875,"","3179","2023-06-05 10:23:13.136708+00",247
"2hwmhm2w",2,20,4331716182898951767,281279,57.15625,"00:58","76561198100798845","Arttub0b","T","mastermix123",1054.375,-928.15625,77.875,"TSideLower","2506","Smoke Grenade",672.375,426.28125,125.53125,"BombsiteB","2656","2023-06-05 10:23:13.136708+00",248
"2hwmhm2w",2,7,4334235139674853929,108365,65.296875,"00:50","76561198140853900","Stev0se","T","EC Brugge",-1528.875,-263.3125,169.46875,"SideHall","1784","Smoke Grenade",-1223.21875,580.625,71.84375,"BombsiteA","351","2023-06-05 10:23:13.136708+00",249
"2hwmhm2w",2,26,4353039693930407412,360328,18.15625,"00:22","76561198191301766","RONDE","T","mastermix123",1382.5,594.3125,203.9375,"BombsiteB","181","Flashbang",458.90625,817.5,329.4375,"Alley","104","2023-06-05 10:23:13.136708+00",250
"2hwmhm2w",2,19,4384789892940163909,263125,40.9375,"01:15","76561198821532633","eneshan","T","mastermix123",1227.65625,-485.90625,101.78125,"Ramp","709","Smoke Grenade",1304.40625,-271.6875,103.5625,"Ramp","2683","2023-06-05 10:23:13.136708+00",251
"2hwmhm2w",2,23,4389249385990431827,323105,14.421875,"01:41","76561198032071879","n0tice","CT","EC Brugge",464.75,-442.71875,247,"SideEntrance","2830","Incendiary Grenade",227.375,-818.15625,157.53125,"TSideUpper","2824","2023-06-05 10:23:13.136708+00",252
"2hwmhm2w",2,3,4434019989214671750,46927,72.7421875,"00:43","76561198140853900","Stev0se","T","EC Brugge",616.75,-661.5625,209.75,"TSideLower","2810","Smoke Grenade",1190.125,348.375,123.125,"BombsiteB","51","2023-06-05 10:23:13.136708+00",253
"2hwmhm2w",2,23,4467382099808699817,327393,47.921875,"01:08","76561198100798845","Arttub0b","T","mastermix123",1154.09375,-1342.75,153.71875,"Ruins","722","Flashbang",937.34375,-69.6875,429.6875,"BombsiteB","3163","2023-06-05 10:23:13.136708+00",254
"2hwmhm2w",2,20,4493371887841451366,274647,5.34375,"01:50","76561198246325048","swiiffter","CT","EC Brugge",-503.28125,648.5,206,"House","1897","Incendiary Grenade",-721.75,-809.75,34.9375,"Middle","1203","2023-06-05 10:23:13.136708+00",255
"2hwmhm2w",2,4,4507068692654992782,57476,19.265625,"01:36","76561198246325048","swiiffter","T","EC Brugge",-95.21875,-769.125,223.59375,"","3167","HE Grenade",-1115.3125,-164.21875,173.875,"SideHall","32","2023-06-05 10:23:13.136708+00",256
"2hwmhm2w",2,13,4520238417132732023,192507,86.1484375,"00:29","76561198140853900","Stev0se","T","EC Brugge",1053.90625,-927,77.15625,"TSideLower","2506","Molotov",676.6875,99.03125,244.59375,"BombsiteB","3161","2023-06-05 10:23:13.136708+00",257
"2hwmhm2w",2,19,4545106622616625174,258679,6.203125,"01:49","76561198246325048","swiiffter","CT","EC Brugge",-520.71875,449.21875,229.5,"House","23","HE Grenade",-757.625,-850.9375,110.53125,"Middle","1203","2023-06-05 10:23:13.136708+00",258
"2hwmhm2w",2,25,4561011108533052635,345667,7,"01:48","76561198315324300","MAGILA-","CT","EC Brugge",-529.0625,285.78125,221.65625,"TopofMid","73","HE Grenade",-675.125,-863.5625,71.84375,"Middle","1203","2023-06-05 10:23:13.136708+00",259
"2hwmhm2w",2,18,4563844649329220220,249107,3.46875,"01:52","76561198037278295","Beruya","T","mastermix123",-631.34375,-2056.53125,-46.25,"TSpawn","2816","Smoke Grenade",-509.96875,87.65625,123.15625,"TopofMid","1844","2023-06-05 10:23:13.136708+00",260
"2hwmhm2w",2,12,4595446697417358338,173225,32.828125,"01:23","76561198140853900","Stev0se","T","EC Brugge",505.15625,39.3125,205.15625,"SideEntrance","6","Smoke Grenade",512.65625,947.84375,113.0625,"Alley","104","2023-06-05 10:23:13.136708+00",261
"2hwmhm2w",2,9,4610935281112292058,132162,10.6328125,"01:45","76561198037278295","Beruya","CT","mastermix123",967,77.0625,197.96875,"BombsiteB","3166","Incendiary Grenade",1291.0625,-737.375,10.03125,"Ramp","39","2023-06-05 10:23:13.136708+00",262
"2hwmhm2w",2,5,4611935346817032699,72008,8.8125,"01:47","76561198037278295","Beruya","CT","mastermix123",717.71875,396.625,193.96875,"BombsiteB","2656","Incendiary Grenade",1323.625,-668.5625,14.5,"Ramp","39","2023-06-05 10:23:13.136708+00",263
"2hwmhm2w",2,6,4626462513479469799,92172,26.21875,"01:29","76561197971923260","simixinho","T","EC Brugge",-2048,480.9375,142.8125,"BombsiteA","144","Molotov",-1362.84375,832.6875,55.125,"BombsiteA","2","2023-06-05 10:23:13.136708+00",264
"2hwmhm2w",2,11,4632088602467896194,159400,8.328125,"01:47","76561198314392309","n0te","CT","mastermix123",-527.8125,-3.53125,179.59375,"TopofMid","2904","Incendiary Grenade",-639.5,-859.65625,36.875,"Middle","12","2023-06-05 10:23:13.136708+00",265
"2hwmhm2w",2,14,4659747318223428190,204139,23.3828125,"01:32","76561198246325048","swiiffter","T","EC Brugge",264.03125,-813.25,223.25,"TSideUpper","184","Molotov",377.375,-389.8125,182.53125,"SideEntrance","2828","2023-06-05 10:23:13.136708+00",266
"2hwmhm2w",2,30,4691725435810616456,403261,8.046875,"01:47","76561198246325048","swiiffter","CT","EC Brugge",-1664.1875,907,120.5,"BombsiteA","1587","Incendiary Grenade",-2028.5625,177.59375,75.34375,"MainHall","2854","2023-06-05 10:23:13.136708+00",267
"2hwmhm2w",2,7,4736527626185437175,101119,8.6875,"01:47","76561197971923260","simixinho","T","EC Brugge",-1618.6875,-1051.46875,58.90625,"Outside","152","Molotov",-1919.5,131.25,75.8125,"MainHall","2855","2023-06-05 10:23:13.136708+00",268
"2hwmhm2w",2,9,4760524571828152410,131591,6.171875,"01:49","76561198191301766","RONDE","CT","mastermix123",-514.15625,424.375,225.84375,"House","23","Incendiary Grenade",-749.34375,-867.0625,40.03125,"Middle","1203","2023-06-05 10:23:13.136708+00",269
