"match_id","series","round_num","tick","seconds","clock_time","attacker_steam_id","attacker_name","attacker_side","attacker_team","attacker_x","attacker_y","attacker_z","attacker_area_name","attacker_area_id","victim_steam_id","victim_name","victim_x","victim_y","victim_z","victim_area_name","victim_area_id","is_trade","player_traded_steam_id","player_traded_team","is_first_kill","is_teamkill","weapon","created_at","idx"
"2hwmhm2w",1,8,132557,17.96875,"00:23","76561198821532633","eneshan","T","mastermix123",2456.03125,265.9541931152344,162.67367553710938,"Graveyard","3115","76561198032071879","n0tice",2169.279296875,701.9935913085938,160.02423095703125,"BombsiteA","2724",False,NULL,NULL,False,False,"AK-47","2023-06-05 10:21:16.653722+00",52
"2hwmhm2w",1,8,132621,18.46875,"00:22","76561198821532633","eneshan","T","mastermix123",2456.03125,265.9541931152344,162.67367553710938,"Graveyard","3115","76561198140853900","Stev0se",2400.724365234375,431.3785400390625,145.3795623779297,"Graveyard","3096",False,NULL,NULL,False,False,"AK-47","2023-06-05 10:21:16.653722+00",53
"2hwmhm2w",1,8,132749,19.46875,"00:21","76561198821532633","eneshan","T","mastermix123",2471.4580078125,291.4341125488281,179.66029357910156,"Graveyard","3115","76561198315324300","MAGILA-",2072.3955078125,550.0951538085938,160.03125,"BombsiteA","3128",True,"76561198314392309","mastermix123",False,False,"AK-47","2023-06-05 10:21:16.653722+00",54
"2hwmhm2w",1,9,140539,38.84375,"01:17","76561198100798845","Arttub0b","T","mastermix123",1167.8377685546875,589.999755859375,122.03125,"Middle","21","76561198246325048","swiiffter",1651.5738525390625,-87.16502380371094,131.03125,"BombsiteA","2365",False,NULL,NULL,True,False,"AWP","2023-06-05 10:21:16.653722+00",55
"2hwmhm2w",1,9,143057,58.515625,"00:57","76561198100798845","Arttub0b","T","mastermix123",1621.3072509765625,-9.032563209533691,128.03125,"BombsiteA","10","76561197971923260","simixinho",1246.302978515625,346.08795166015625,128.03125,"Apartments","774",False,NULL,NULL,False,False,"AWP","2023-06-05 10:21:16.653722+00",56
"2hwmhm2w",1,9,144657,11.578125,"00:29","76561198821532633","eneshan","T","mastermix123",864.58203125,-623.2564697265625,95.47653198242188,"BackAlley","363","76561198315324300","MAGILA-",933.2874145507812,-107.501220703125,256.03125,"Balcony","243",False,NULL,NULL,False,False,"AK-47","2023-06-05 10:21:16.653722+00",57
"2hwmhm2w",1,9,147487,33.6875,"00:07","76561198140853900","Stev0se","CT","EC Brugge",941.9964599609375,-255.32046508789062,100.26032257080078,"SecondMid","2712","76561198191301766","RONDE",897.5010986328125,-303.88720703125,194.46875,"SecondMid","1606",False,NULL,NULL,False,False,"USP-S","2023-06-05 10:21:16.653722+00",58
"2hwmhm2w",1,9,147779,35.96875,"00:05","76561198100798845","Arttub0b","T","mastermix123",1194.50927734375,-609.0374755859375,128.03125,"Apartments","2765","76561198140853900","Stev0se",738.6959228515625,-649.9955444335938,90.14896392822266,"BackAlley","269",True,"76561198191301766","mastermix123",False,False,"Tec-9","2023-06-05 10:21:16.653722+00",59
"2hwmhm2w",1,9,147859,36.59375,"00:04","76561198100798845","Arttub0b","T","mastermix123",1196.0360107421875,-607.1845703125,128.03125,"Apartments","2765","76561198032071879","n0tice",539.9299926757812,-650.013916015625,92.32760620117188,"BackAlley","464",False,NULL,NULL,False,False,"Tec-9","2023-06-05 10:21:16.653722+00",60
"2hwmhm2w",1,10,155766,39.765625,"01:16","76561198037278295","Beruya","T","mastermix123",1822.4124755859375,-17.034114837646484,128.27220153808594,"BombsiteA","498","76561198246325048","swiiffter",1345.1153564453125,-59.54450988769531,130.03125,"Quad","396",False,NULL,NULL,True,False,"MAC-10","2023-06-05 10:21:16.653722+00",61
